id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Pdia6	5	9.2326e-17	2.4748e-07	2.4e-05	1	5	-4.2476	1.0	1.0	1.0	20003	0	-4.2476
Sel1l	5	3.5357e-14	2.4748e-07	2.4e-05	2	5	-4.4863	1.0	1.0	1.0	20002	0	-4.4863
Ssr2	5	2.0161e-13	2.4748e-07	2.4e-05	3	5	-3.4971	1.0	1.0	1.0	20001	0	-3.4971
Adat3	5	2.4766e-13	2.4748e-07	2.4e-05	4	5	-2.3967	1.0	1.0	1.0	20000	0	-2.3967
Itgb2	5	2.6747e-13	2.4748e-07	2.4e-05	5	5	-6.2093	1.0	1.0	1.0	19999	0	-6.2093
P4hb	5	1.9547e-12	2.4748e-07	2.4e-05	6	5	-2.2196	1.0	1.0	1.0	19998	0	-2.2196
Dcp2	5	2.5844e-12	2.4748e-07	2.4e-05	7	5	-3.2859	1.0	1.0	1.0	19997	0	-3.2859
Ssr1	5	5.2639e-12	2.4748e-07	2.4e-05	8	4	-4.0172	0.96004	0.96482	1.0	18379	0	-4.0172
Cebpe	5	1.0436e-11	2.4748e-07	2.4e-05	9	5	-2.9835	1.0	1.0	1.0	19996	0	-2.9835
Ssr3	5	1.3313e-11	2.4748e-07	2.4e-05	10	5	-3.9398	1.0	1.0	1.0	19995	0	-3.9398
Alg6	5	1.4869e-11	2.4748e-07	2.4e-05	11	5	-4.9803	1.0	1.0	1.0	19994	0	-4.9803
Gigyf2	5	1.7973e-11	2.4748e-07	2.4e-05	12	5	-4.2389	1.0	1.0	1.0	19962	0	-4.2389
Zfml	5	2.738e-11	2.4748e-07	2.4e-05	13	5	-3.4582	1.0	1.0	1.0	19993	0	-3.4582
Itgam	5	4.5925e-11	2.4748e-07	2.4e-05	14	5	-5.8848	1.0	1.0	1.0	19991	0	-5.8848
Scamp4	5	4.947e-11	2.4748e-07	2.4e-05	15	4	-2.3926	0.98962	0.99359	1.0	19110	0	-2.3926
Sec63	5	7.8574e-11	2.4748e-07	2.4e-05	16	5	-3.1342	1.0	1.0	1.0	19992	0	-3.1342
Nars2	5	1.1459e-10	2.4748e-07	2.4e-05	17	5	-2.1975	1.0	1.0	1.0	19990	0	-2.1975
Dpm1	5	1.506e-10	2.4748e-07	2.4e-05	18	4	-2.3603	0.98509	0.99003	1.0	18985	0	-2.3603
Alkbh8	5	2.1193e-10	2.4748e-07	2.4e-05	19	5	-1.5662	1.0	1.0	1.0	19989	0	-1.5662
Cbfb	5	2.6278e-10	2.4748e-07	2.4e-05	20	5	-2.4317	0.99828	0.9993	1.0	19447	0	-2.4317
Epc2	5	3.1341e-10	2.4748e-07	2.4e-05	21	5	-3.2251	1.0	1.0	1.0	19987	0	-3.2251
Ndufb10	5	4.0058e-10	2.4748e-07	2.4e-05	22	5	-2.7639	1.0	1.0	1.0	19988	0	-2.7639
Stat3	5	5.2176e-10	2.4748e-07	2.4e-05	23	5	-2.9147	1.0	1.0	1.0	19979	0	-2.9147
Ndufa10	5	7.1579e-10	2.4748e-07	2.4e-05	24	5	-1.7931	1.0	1.0	1.0	19986	0	-1.7931
Mrgbp	5	8.0071e-10	2.4748e-07	2.4e-05	25	5	-2.5671	1.0	1.0	1.0	19985	0	-2.5671
Alg12	5	8.3839e-10	2.4748e-07	2.4e-05	26	5	-2.367	1.0	1.0	1.0	19984	0	-2.367
Kti12	5	8.6691e-10	2.4748e-07	2.4e-05	27	5	-3.1908	1.0	1.0	1.0	19983	0	-3.1908
Mrpl33	5	9.8596e-10	2.4748e-07	2.4e-05	28	5	-2.8148	1.0	1.0	1.0	19982	0	-2.8148
Dnajb9	5	1.1404e-09	2.4748e-07	2.4e-05	29	5	-4.2252	1.0	1.0	1.0	19965	0	-4.2252
Vars	5	1.2109e-09	2.4748e-07	2.4e-05	30	5	-2.186	1.0	1.0	1.0	19981	0	-2.186
Mrpl38	5	1.4002e-09	2.4748e-07	2.4e-05	31	5	-3.4068	1.0	1.0	1.0	19980	0	-3.4068
Xbp1	5	1.4396e-09	2.4748e-07	2.4e-05	32	5	-5.1849	1.0	1.0	1.0	19967	0	-5.1849
Rwdd1	5	1.9035e-09	2.4748e-07	2.4e-05	33	5	-1.5016	1.0	1.0	1.0	19978	0	-1.5016
Elp4	5	1.9889e-09	2.4748e-07	2.4e-05	34	5	-3.2157	1.0	1.0	1.0	19977	0	-3.2157
Alg9	5	2.367e-09	2.4748e-07	2.4e-05	35	5	-2.9258	1.0	1.0	1.0	19976	0	-2.9258
Ralb	5	2.3906e-09	2.4748e-07	2.4e-05	36	5	-2.387	1.0	1.0	1.0	19975	0	-2.387
Mrpl53	5	2.8412e-09	2.4748e-07	2.4e-05	37	5	-3.4004	1.0	1.0	1.0	19974	0	-3.4004
Fli1	5	2.9167e-09	2.4748e-07	2.4e-05	38	5	-2.1596	1.0	1.0	1.0	19973	0	-2.1596
Suds3	5	3.2274e-09	2.4748e-07	2.4e-05	39	5	-3.1083	1.0	1.0	1.0	19972	0	-3.1083
Trrap	5	3.2312e-09	2.4748e-07	2.4e-05	40	5	-3.7512	1.0	1.0	1.0	19914	0	-3.7512
Atp5a1	5	3.235e-09	2.4748e-07	2.4e-05	41	5	-1.8647	1.0	1.0	1.0	19971	0	-1.8647
Mrpl42	5	3.4278e-09	2.4748e-07	2.4e-05	42	5	-3.0904	1.0	1.0	1.0	19970	0	-3.0904
Tcf3	5	3.4674e-09	2.4748e-07	2.4e-05	43	5	-1.751	1.0	1.0	1.0	19969	0	-1.751
Ndufaf4	5	3.4914e-09	2.4748e-07	2.4e-05	44	5	-2.6718	1.0	1.0	1.0	19968	0	-2.6718
Gss	5	3.7215e-09	2.4748e-07	2.4e-05	45	5	-2.9391	1.0	1.0	1.0	19966	0	-2.9391
Immp1l	5	4.3597e-09	2.4748e-07	2.4e-05	46	5	-1.925	1.0	1.0	1.0	19964	0	-1.925
Trmt10c	5	4.4078e-09	2.4748e-07	2.4e-05	47	5	-2.6605	1.0	1.0	1.0	19963	0	-2.6605
Wdr82	5	4.705e-09	2.4748e-07	2.4e-05	48	5	-2.1151	1.0	1.0	1.0	19961	0	-2.1151
Ufl1	5	4.9436e-09	2.4748e-07	2.4e-05	49	5	-3.0113	1.0	1.0	1.0	19960	0	-3.0113
Adck4	10	5.0585e-09	2.4748e-07	2.4e-05	50	7	-1.5489	0.33399	0.51295	0.977063	9489	1	-1.5489
Rad54l2	5	5.3139e-09	2.4748e-07	2.4e-05	51	5	-3.2329	1.0	1.0	1.0	19959	0	-3.2329
Cox5a	5	5.5419e-09	2.4748e-07	2.4e-05	52	5	-1.4364	1.0	1.0	1.0	19958	0	-1.4364
Ccnf	5	5.5535e-09	2.4748e-07	2.4e-05	53	5	-1.2844	1.0	1.0	1.0	19957	0	-1.2844
Mars2	5	6.1211e-09	2.4748e-07	2.4e-05	54	5	-1.4184	1.0	1.0	1.0	19956	0	-1.4184
Adnp	10	6.2661e-09	2.4748e-07	2.4e-05	55	4	0.16505	0.0015689	0.0033981	0.158679	387	4	0.16505
Nfrkb	5	6.6802e-09	2.4748e-07	2.4e-05	56	5	-3.28	1.0	1.0	1.0	19955	0	-3.28
Glmn	5	6.9537e-09	2.4748e-07	2.4e-05	57	5	-2.1805	1.0	1.0	1.0	19954	0	-2.1805
Opa1	5	7.5574e-09	2.4748e-07	2.4e-05	58	5	-2.6943	1.0	1.0	1.0	19953	0	-2.6943
Timm13	5	8.7393e-09	2.4748e-07	2.4e-05	59	5	-2.3898	1.0	1.0	1.0	19952	0	-2.3898
Csnk2b	5	9.6784e-09	2.4748e-07	2.4e-05	60	5	-1.428	1.0	1.0	1.0	19951	0	-1.428
Rtn4ip1	5	9.8241e-09	2.4748e-07	2.4e-05	61	5	-2.8732	1.0	1.0	1.0	19950	0	-2.8732
Cdk5rap3	5	1.0835e-08	2.4748e-07	2.4e-05	62	5	-2.0059	1.0	1.0	1.0	19949	0	-2.0059
Manf	5	1.0968e-08	2.4748e-07	2.4e-05	63	5	-4.2493	1.0	1.0	1.0	19856	0	-4.2493
Mcat	5	1.1463e-08	2.4748e-07	2.4e-05	64	5	-1.9848	1.0	1.0	1.0	19948	0	-1.9848
Csf3r	5	1.2383e-08	2.4748e-07	2.4e-05	65	5	-3.7452	1.0	1.0	1.0	19947	0	-3.7452
Pyroxd1	5	1.256e-08	2.4748e-07	2.4e-05	66	5	-2.5305	1.0	1.0	1.0	19946	0	-2.5305
Timmdc1	5	1.3128e-08	2.4748e-07	2.4e-05	67	5	-2.0419	1.0	1.0	1.0	19945	0	-2.0419
Mrpl52	5	1.3151e-08	2.4748e-07	2.4e-05	68	5	-2.0543	1.0	1.0	1.0	19944	0	-2.0543
Ipo9	5	1.3478e-08	2.4748e-07	2.4e-05	69	5	-1.9657	1.0	1.0	1.0	19943	0	-1.9657
Pdcd5	5	1.4599e-08	2.4748e-07	2.4e-05	70	5	-1.4593	1.0	1.0	1.0	19942	0	-1.4593
Bod1l	5	1.498e-08	2.4748e-07	2.4e-05	71	5	-1.4598	1.0	1.0	1.0	19941	0	-1.4598
Mrpl39	5	1.5982e-08	2.4748e-07	2.4e-05	72	5	-4.0892	1.0	1.0	1.0	19940	0	-4.0892
Mrps9	5	1.6091e-08	2.4748e-07	2.4e-05	73	5	-3.0144	1.0	1.0	1.0	19939	0	-3.0144
Ndufb6	5	1.6118e-08	2.4748e-07	2.4e-05	74	5	-1.8515	1.0	1.0	1.0	19938	0	-1.8515
Alg10b	5	1.8146e-08	2.4748e-07	2.4e-05	75	5	-4.957	1.0	1.0	1.0	19937	0	-4.957
Cebpa	5	2.0048e-08	2.4748e-07	2.4e-05	76	5	-3.6229	1.0	1.0	1.0	19936	0	-3.6229
Ing3	5	2.0938e-08	2.4748e-07	2.4e-05	77	5	-3.6078	1.0	1.0	1.0	19935	0	-3.6078
Ambra1	5	2.155e-08	2.4748e-07	2.4e-05	78	5	-2.132	1.0	1.0	1.0	19934	0	-2.132
Ptcd1	5	2.2458e-08	2.4748e-07	2.4e-05	79	5	-1.6062	1.0	1.0	1.0	19933	0	-1.6062
Alg5	5	2.4102e-08	2.4748e-07	2.4e-05	80	5	-3.2366	1.0	1.0	1.0	19932	0	-3.2366
Flcn	5	2.5056e-08	2.4748e-07	2.4e-05	81	5	-2.1384	1.0	1.0	1.0	19931	0	-2.1384
Pars2	5	2.7817e-08	2.4748e-07	2.4e-05	82	5	-3.3793	1.0	1.0	1.0	19892	0	-3.3793
Mrpl9	5	2.8058e-08	2.4748e-07	2.4e-05	83	5	-2.9777	1.0	1.0	1.0	19930	0	-2.9777
RP23-242C19.7	5	3.0132e-08	2.4748e-07	2.4e-05	84	5	-1.4909	1.0	1.0	1.0	19928	0	-1.4909
Commd1	5	3.0132e-08	2.4748e-07	2.4e-05	85	5	-1.4909	1.0	1.0	1.0	19929	0	-1.4909
Ndufb8	5	3.029e-08	2.4748e-07	2.4e-05	86	5	-2.6728	1.0	1.0	1.0	19927	0	-2.6728
Gtf3c5	5	3.0471e-08	2.4748e-07	2.4e-05	87	5	-2.5483	1.0	1.0	1.0	19926	0	-2.5483
Dld	5	3.0516e-08	2.4748e-07	2.4e-05	88	5	-2.0031	1.0	1.0	1.0	19925	0	-2.0031
Eif2b1	5	3.0607e-08	2.4748e-07	2.4e-05	89	5	-3.1394	1.0	1.0	1.0	19924	0	-3.1394
Mpi	5	3.4523e-08	2.4748e-07	2.4e-05	90	5	-3.5739	1.0	1.0	1.0	19923	0	-3.5739
Ddrgk1	5	3.5449e-08	2.4748e-07	2.4e-05	91	5	-3.8738	0.99982	0.99998	1.0	19628	0	-3.8738
Polg2	5	3.6731e-08	2.4748e-07	2.4e-05	92	5	-2.0773	1.0	1.0	1.0	19922	0	-2.0773
Ostc	5	3.9328e-08	2.4748e-07	2.4e-05	93	5	-2.2961	1.0	1.0	1.0	19921	0	-2.2961
Ssr4	5	4.0225e-08	2.4748e-07	2.4e-05	94	5	-1.2946	1.0	1.0	1.0	19920	0	-1.2946
Pdap1	5	4.1074e-08	2.4748e-07	2.4e-05	95	4	-2.7682	0.98076	0.9862	1.0	18854	0	-2.7682
Tamm41	5	4.6977e-08	2.4748e-07	2.4e-05	96	5	-2.5662	1.0	1.0	1.0	19919	0	-2.5662
Sarnp	5	4.7105e-08	2.4748e-07	2.4e-05	97	5	-1.0927	1.0	1.0	1.0	19918	0	-1.0927
C1qbp	5	4.8666e-08	2.4748e-07	2.4e-05	98	5	-2.3103	1.0	1.0	1.0	19917	0	-2.3103
Commd7	5	5.0813e-08	2.4748e-07	2.4e-05	99	5	-1.7091	1.0	1.0	1.0	19916	0	-1.7091
