id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Ldlr	10	3.1922e-17	2.4748e-07	0.000236	1	10	-1.5985	1.0	1.0	1.0	20003	0	-1.5985
Ccdc132	10	2.7757e-16	2.4748e-07	0.000236	2	10	-1.5272	1.0	1.0	1.0	19996	0	-1.5272
Glmn	10	5.0744e-15	2.4748e-07	0.000236	3	10	-1.3183	1.0	1.0	1.0	19995	0	-1.3183
Stat3	10	1.2193e-11	2.4748e-07	0.000236	4	10	-1.3449	1.0	1.0	1.0	20002	0	-1.3449
Rfk	10	3.4988e-11	2.4748e-07	0.000236	5	10	-2.2107	1.0	1.0	1.0	20001	0	-2.2107
Ubr5	10	1.2817e-10	2.4748e-07	0.000236	6	9	-1.0547	0.99962	0.9996	1.0	19952	0	-1.0547
Tssc1	10	1.6756e-10	2.4748e-07	0.000236	7	10	-1.2267	0.99999	0.99999	1.0	19989	0	-1.2267
Ccnf	10	1.9922e-10	2.4748e-07	0.000236	8	9	-0.83155	0.99953	0.99951	1.0	19946	0	-0.83155
F8a	10	1.0439e-09	2.4748e-07	0.000236	9	9	-1.2262	0.99997	0.99997	1.0	19983	0	-1.2262
Slc25a32	10	1.5328e-09	2.4748e-07	0.000236	10	9	-1.3134	0.99967	0.99967	1.0	19955	0	-1.3134
Dph7	10	1.1255e-08	2.4748e-07	0.000236	11	10	-0.66191	1.0	1.0	1.0	19998	0	-0.66191
Brms1	10	1.2183e-08	2.4748e-07	0.000236	12	8	-0.88384	0.8279	0.89479	1.0	17927	1	-0.88384
Wrap53	10	1.3208e-08	2.4748e-07	0.000236	13	8	-0.91262	0.52062	0.70912	0.9789	14543	1	-0.91262
Csnk2b	10	2.3259e-08	2.4748e-07	0.000236	14	9	-0.69134	0.68817	0.827	0.993952	16677	1	-0.69134
Dph1	10	4.9695e-08	2.4748e-07	0.000236	15	9	-0.52179	0.99983	0.99983	1.0	19968	0	-0.52179
Fli1	10	5.8077e-08	2.4748e-07	0.000236	16	8	-0.817	0.98555	0.98153	1.0	19565	0	-0.817
Coa4	10	9.4839e-08	2.4748e-07	0.000236	17	10	-1.0228	1.0	1.0	1.0	19997	0	-1.0228
Glrx3	10	9.7471e-08	2.4748e-07	0.000236	18	9	-1.0269	0.94715	0.95413	1.0	19040	1	-1.0269
Pcgf1	10	1.0861e-07	2.4748e-07	0.000236	19	7	-0.98165	0.98786	0.98467	1.0	19624	0	-0.98165
Cbfb	10	1.3536e-07	2.4748e-07	0.000236	20	9	-0.60426	0.53232	0.71926	0.983078	14692	1	-0.60426
Vps54	10	1.6392e-07	2.4748e-07	0.000236	21	8	-0.64819	0.98362	0.97878	1.0	19508	1	-0.64819
Med20	10	2.1798e-07	7.4243e-07	0.00055	22	10	-0.75648	1.0	1.0	1.0	20000	0	-0.75648
Usp49	10	2.1798e-07	7.4243e-07	0.00055	23	10	-0.75648	1.0	1.0	1.0	19999	0	-0.75648
Pdia6	10	2.1846e-07	7.4243e-07	0.00055	24	10	-0.55739	0.99999	0.99999	1.0	19990	0	-0.55739
Tkt	10	2.5976e-07	7.4243e-07	0.00055	25	9	-1.1282	0.99993	0.99994	1.0	19978	0	-1.1282
2310033P09Rik	10	2.7314e-07	7.4243e-07	0.00055	26	9	-0.61289	0.99544	0.99454	1.0	19807	0	-0.61289
Med26	10	2.8133e-07	7.4243e-07	0.00055	27	6	-0.74896	0.22199	0.42714	0.924776	9234	3	-0.74896
Ovca2	20	4.8418e-07	2.7222e-06	0.001878	28	14	-0.43074	0.96707	0.98957	1.0	19247	3	-0.43074
Gsdmcl1	10	5.4384e-07	2.7222e-06	0.001878	29	4	-0.12656	0.30578	0.51439	0.942819	10955	1	-0.12656
Dda1	10	5.7064e-07	3.7121e-06	0.002321	30	9	-0.99117	0.99969	0.99968	1.0	19956	0	-0.99117
Slc6a9	10	5.8256e-07	3.7121e-06	0.002321	31	8	-0.58716	0.99997	0.99997	1.0	19982	0	-0.58716
Ambra1	10	5.9427e-07	3.7121e-06	0.002321	32	8	-0.64399	0.99544	0.99454	1.0	19806	0	-0.64399
Mesdc2	10	7.3714e-07	5.197e-06	0.00315	33	7	-0.82055	0.96055	0.96124	1.0	19167	1	-0.82055
Cox5a	10	7.9159e-07	5.6919e-06	0.003349	34	10	-0.7038	1.0	1.0	1.0	19994	0	-0.7038
Coa3	10	1.128e-06	8.6616e-06	0.004813	35	8	-0.64732	0.9997	0.99971	1.0	19957	0	-0.64732
Vps53	10	1.1379e-06	8.6616e-06	0.004813	36	10	-0.87129	1.0	1.0	1.0	19993	0	-0.87129
Csf3r	10	3.9154e-06	2.1035e-05	0.011373	37	8	-1.7278	0.71163	0.84329	0.995403	16987	1	-1.7278
Vhl	10	5.6368e-06	2.6975e-05	0.013839	38	10	-0.95223	0.99999	1.0	1.0	19992	0	-0.95223
Rnf2	10	6.0677e-06	2.9202e-05	0.013839	39	8	-0.67971	0.3376	0.5455	0.945759	11580	1	-0.67971
Shmt2	10	6.1618e-06	2.945e-05	0.013839	40	8	-1.0148	0.97451	0.96998	1.0	19342	1	-1.0148
Sco2	10	6.3247e-06	2.945e-05	0.013839	41	6	-0.98327	0.64545	0.79747	0.992488	16112	2	-0.98327
Pip5k1b	10	6.5316e-06	2.9945e-05	0.013839	42	3	0.085597	0.11437	0.25512	0.852969	5974	5	0.085597
Wdr82	10	6.8273e-06	3.0439e-05	0.013839	43	10	-0.60472	0.99999	1.0	1.0	19991	0	-0.60472
Cwc25	10	6.8821e-06	3.0439e-05	0.013839	44	9	-0.79399	0.99812	0.99779	1.0	19894	0	-0.79399
Cul4b	10	7.1309e-06	3.1924e-05	0.014191	45	7	-1.2919	0.99902	0.9989	1.0	19930	0	-1.2919
Alg10b	10	8.5842e-06	3.7369e-05	0.016251	46	8	-0.92996	0.98584	0.98173	1.0	19573	0	-0.92996
Ino80e	10	9.5366e-06	4.1823e-05	0.01743	47	8	-0.85043	0.99757	0.99701	1.0	19877	0	-0.85043
Abca14	10	9.7309e-06	4.1823e-05	0.01743	48	7	-0.45189	0.41428	0.62701	0.96513	13014	3	-0.45189
Strip1	10	1.034e-05	4.4298e-05	0.018084	49	9	-1.2799	0.59345	0.75906	0.987922	15437	1	-1.2799
Ap1g1	10	1.2138e-05	4.9248e-05	0.019511	50	8	-0.56996	0.95742	0.95941	1.0	19135	1	-0.56996
G2e3	10	1.2384e-05	4.9743e-05	0.019511	51	8	-0.61889	0.99289	0.99152	1.0	19740	0	-0.61889
