id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
Pdia6	5	2.3958e-16	2.4748e-07	1.8e-05	1	5	-4.3263	1.0	1.0	1.0	20003	0	-4.3263
Itgb2	5	1.3349e-15	2.4748e-07	1.8e-05	2	5	-6.4754	1.0	1.0	1.0	20002	0	-6.4754
Commd1	5	1.2312e-14	2.4748e-07	1.8e-05	3	5	-3.1994	1.0	1.0	1.0	20001	0	-3.1994
RP23-242C19.7	5	1.2312e-14	2.4748e-07	1.8e-05	4	5	-3.1994	1.0	1.0	1.0	20000	0	-3.1994
Dcp2	5	2.9993e-14	2.4748e-07	1.8e-05	5	5	-3.577	1.0	1.0	1.0	19999	0	-3.577
Ssr2	5	6.6863e-13	2.4748e-07	1.8e-05	6	5	-2.2978	1.0	1.0	1.0	19998	0	-2.2978
Itgam	5	1.1073e-12	2.4748e-07	1.8e-05	7	5	-5.254	1.0	1.0	1.0	19996	0	-5.254
Ccnf	5	1.3445e-12	2.4748e-07	1.8e-05	8	5	-2.0965	1.0	1.0	1.0	19997	0	-2.0965
P4hb	5	1.5996e-12	2.4748e-07	1.8e-05	9	5	-2.1261	1.0	1.0	1.0	19995	0	-2.1261
Ssr3	5	1.7964e-12	2.4748e-07	1.8e-05	10	5	-2.6512	1.0	1.0	1.0	19994	0	-2.6512
Ufl1	5	2.9498e-12	2.4748e-07	1.8e-05	11	5	-4.3587	1.0	1.0	1.0	19993	0	-4.3587
Zfml	5	3.0343e-12	2.4748e-07	1.8e-05	12	5	-2.5164	1.0	1.0	1.0	19992	0	-2.5164
Alg6	5	3.2391e-12	2.4748e-07	1.8e-05	13	5	-4.1249	1.0	1.0	1.0	19991	0	-4.1249
Commd7	5	3.6817e-12	2.4748e-07	1.8e-05	14	5	-4.4037	1.0	1.0	1.0	19990	0	-4.4037
Ssr1	5	4.3528e-12	2.4748e-07	1.8e-05	15	4	-3.8364	0.23032	0.35143	0.960899	7304	1	-3.8364
Nars2	5	7.231e-12	2.4748e-07	1.8e-05	16	5	-1.8625	1.0	1.0	1.0	19989	0	-1.8625
Epc2	5	2.1193e-11	2.4748e-07	1.8e-05	17	5	-2.6048	1.0	1.0	1.0	19988	0	-2.6048
Xbp1	5	3.3827e-11	2.4748e-07	1.8e-05	18	5	-5.214	1.0	1.0	1.0	19987	0	-5.214
Commd6	5	4.6836e-11	2.4748e-07	1.8e-05	19	5	-3.3139	1.0	1.0	1.0	19986	0	-3.3139
Snx17	5	4.6853e-11	2.4748e-07	1.8e-05	20	5	-2.4254	1.0	1.0	1.0	19863	0	-2.4254
Ing3	5	7.8824e-11	2.4748e-07	1.8e-05	21	5	-3.2668	1.0	1.0	1.0	19985	0	-3.2668
Gigyf2	5	1.2468e-10	2.4748e-07	1.8e-05	22	5	-2.7978	1.0	1.0	1.0	19984	0	-2.7978
Dph1	5	2.1114e-10	2.4748e-07	1.8e-05	23	5	-2.0634	1.0	1.0	1.0	19983	0	-2.0634
Dnajb9	5	2.2142e-10	2.4748e-07	1.8e-05	24	5	-3.8292	1.0	1.0	1.0	19972	0	-3.8292
Ubr4	10	4.5804e-10	2.4748e-07	1.8e-05	25	7	-0.97528	0.99956	0.99958	1.0	19688	0	-0.97528
Commd5	5	4.9732e-10	2.4748e-07	1.8e-05	26	5	-3.0773	1.0	1.0	1.0	19982	0	-3.0773
Sec63	5	5.1266e-10	2.4748e-07	1.8e-05	27	5	-2.3165	1.0	1.0	1.0	19981	0	-2.3165
Hsd17b10	5	5.1499e-10	2.4748e-07	1.8e-05	28	4	-4.9197	0.99004	0.9912	1.0	19274	0	-4.9197
Dcp1a	5	6.6639e-10	2.4748e-07	1.8e-05	29	5	-3.3505	1.0	1.0	1.0	19980	0	-3.3505
Adat3	5	6.8468e-10	2.4748e-07	1.8e-05	30	5	-1.5451	1.0	1.0	1.0	19979	0	-1.5451
Pyroxd1	5	6.9014e-10	2.4748e-07	1.8e-05	31	5	-2.1905	1.0	1.0	1.0	19978	0	-2.1905
Mrgbp	5	9.6121e-10	2.4748e-07	1.8e-05	32	5	-1.6135	1.0	1.0	1.0	19977	0	-1.6135
Tfam	5	1.0684e-09	2.4748e-07	1.8e-05	33	5	-2.7791	1.0	1.0	1.0	19976	0	-2.7791
Eif2b1	5	1.0998e-09	2.4748e-07	1.8e-05	34	5	-2.9862	1.0	1.0	1.0	19975	0	-2.9862
Mrpl53	5	1.2969e-09	2.4748e-07	1.8e-05	35	5	-2.8939	1.0	1.0	1.0	19974	0	-2.8939
Tefm	5	1.3005e-09	2.4748e-07	1.8e-05	36	5	-2.5622	1.0	1.0	1.0	19973	0	-2.5622
Mrpl39	5	1.8133e-09	2.4748e-07	1.8e-05	37	5	-2.8108	1.0	1.0	1.0	19971	0	-2.8108
Ndufa10	5	1.8661e-09	2.4748e-07	1.8e-05	38	5	-1.3617	1.0	1.0	1.0	19970	0	-1.3617
Trrap	5	1.9101e-09	2.4748e-07	1.8e-05	39	5	-1.8069	1.0	1.0	1.0	19969	0	-1.8069
Gtf3c5	5	1.95e-09	2.4748e-07	1.8e-05	40	5	-2.0515	1.0	1.0	1.0	19968	0	-2.0515
Gss	5	1.9702e-09	2.4748e-07	1.8e-05	41	5	-3.0065	1.0	1.0	1.0	19967	0	-3.0065
Ndufaf4	5	2.0842e-09	2.4748e-07	1.8e-05	42	5	-2.2063	1.0	1.0	1.0	19966	0	-2.2063
Mrpl42	5	2.0895e-09	2.4748e-07	1.8e-05	43	5	-2.7192	1.0	1.0	1.0	19965	0	-2.7192
Cops8	5	2.1649e-09	2.4748e-07	1.8e-05	44	5	-2.2396	1.0	1.0	1.0	19964	0	-2.2396
Mrpl3	5	2.2312e-09	2.4748e-07	1.8e-05	45	5	-2.9719	1.0	1.0	1.0	19963	0	-2.9719
AK010878	5	2.2983e-09	2.4748e-07	1.8e-05	46	4	-0.95348	0.89311	0.89302	1.0	17170	0	-0.95348
RP24-234J3.4	5	2.2983e-09	2.4748e-07	1.8e-05	47	4	-0.95348	0.89311	0.89302	1.0	17169	0	-0.95348
Ndufb10	5	2.3396e-09	2.4748e-07	1.8e-05	48	5	-1.5235	1.0	1.0	1.0	19962	0	-1.5235
Mrpl33	5	2.3806e-09	2.4748e-07	1.8e-05	49	5	-1.7803	1.0	1.0	1.0	19961	0	-1.7803
Suds3	5	2.7825e-09	2.4748e-07	1.8e-05	50	5	-2.8039	1.0	1.0	1.0	19960	0	-2.8039
Tfb1m	5	3.2989e-09	2.4748e-07	1.8e-05	51	5	-2.5104	1.0	1.0	1.0	19923	0	-2.5104
Manf	5	3.472e-09	2.4748e-07	1.8e-05	52	5	-4.3392	1.0	1.0	1.0	19889	0	-4.3392
Mtg1	5	3.5175e-09	2.4748e-07	1.8e-05	53	5	-3.1522	1.0	1.0	1.0	19959	0	-3.1522
Ssbp1	5	3.7067e-09	2.4748e-07	1.8e-05	54	5	-2.177	1.0	1.0	1.0	19958	0	-2.177
Ddrgk1	5	3.8931e-09	2.4748e-07	1.8e-05	55	4	-4.361	0.87959	0.88014	1.0	16881	0	-4.361
Dars2	4	4.8389e-09	2.4748e-07	1.8e-05	56	4	-2.7743	1.0	1.0	1.0	19957	0	-2.7743
Elp4	5	4.9351e-09	2.4748e-07	1.8e-05	57	5	-2.2865	1.0	1.0	1.0	19956	0	-2.2865
Vps13c	5	5.2601e-09	2.4748e-07	1.8e-05	58	5	-2.2898	1.0	1.0	1.0	19955	0	-2.2898
Cox5a	5	5.3159e-09	2.4748e-07	1.8e-05	59	5	-1.8147	1.0	1.0	1.0	19954	0	-1.8147
Mrps25	5	6.6418e-09	2.4748e-07	1.8e-05	60	5	-3.1012	1.0	1.0	1.0	19953	0	-3.1012
Ino80e	5	6.7768e-09	2.4748e-07	1.8e-05	61	5	-1.4965	1.0	1.0	1.0	19952	0	-1.4965
Commd2	5	6.9279e-09	2.4748e-07	1.8e-05	62	5	-1.3885	1.0	1.0	1.0	19951	0	-1.3885
Mrpl38	5	7.0957e-09	2.4748e-07	1.8e-05	63	5	-3.3674	1.0	1.0	1.0	19950	0	-3.3674
Emc1	5	7.3028e-09	2.4748e-07	1.8e-05	64	5	-1.2378	1.0	1.0	1.0	19949	0	-1.2378
Mpi	5	7.4558e-09	2.4748e-07	1.8e-05	65	5	-3.2679	1.0	1.0	1.0	19948	0	-3.2679
Szrd1	5	7.7392e-09	2.4748e-07	1.8e-05	66	5	-1.3831	1.0	1.0	1.0	19947	0	-1.3831
Sel1l	5	8.685e-09	2.4748e-07	1.8e-05	67	5	-2.7107	1.0	1.0	1.0	19932	0	-2.7107
Mrps6	5	1.0317e-08	2.4748e-07	1.8e-05	68	5	-2.0479	0.99998	1.0	1.0	19811	0	-2.0479
Slc5a3	5	1.0317e-08	2.4748e-07	1.8e-05	69	5	-2.0479	0.99998	1.0	1.0	19810	0	-2.0479
Ambra1	5	1.197e-08	2.4748e-07	1.8e-05	70	5	-1.6366	1.0	1.0	1.0	19946	0	-1.6366
Pstk	5	1.2186e-08	2.4748e-07	1.8e-05	71	5	-2.1045	1.0	1.0	1.0	19945	0	-2.1045
Mrpl51	5	1.3174e-08	2.4748e-07	1.8e-05	72	5	-2.5643	1.0	1.0	1.0	19944	0	-2.5643
Alg10b	5	1.5369e-08	2.4748e-07	1.8e-05	73	5	-3.6229	1.0	1.0	1.0	19943	0	-3.6229
Polg2	5	1.566e-08	2.4748e-07	1.8e-05	74	5	-1.6871	1.0	1.0	1.0	19942	0	-1.6871
