id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
LEO1	10	1.204e-23	2.6188e-07	0.000108	1	8	-3.1772	0.90569	0.94415	0.990771	18043	1	-3.1772
ITGAM	10	1.6317e-22	2.6188e-07	0.000108	2	10	-3.6508	1.0	1.0	1.0	18903	0	-3.6508
ACTR6	10	5.1811e-22	2.6188e-07	0.000108	3	9	-2.4814	0.98585	0.98297	1.0	18589	1	-2.4814
DBR1	10	5.6974e-20	2.6188e-07	0.000108	4	10	-2.1323	1.0	1.0	1.0	18902	0	-2.1323
ITGB2	10	3.7658e-16	2.6188e-07	0.000108	5	10	-2.3238	1.0	1.0	1.0	18890	0	-2.3238
TAF2	10	5.3324e-15	2.6188e-07	0.000108	6	10	-2.8236	0.99999	0.99999	1.0	18881	0	-2.8236
MBTPS2	10	2.2024e-14	2.6188e-07	0.000108	7	10	-1.1373	1.0	1.0	1.0	18901	0	-1.1373
NCOA6	10	2.264e-14	2.6188e-07	0.000108	8	10	-1.9827	1.0	1.0	1.0	18900	0	-1.9827
TP53	10	9.1178e-14	2.6188e-07	0.000108	9	10	-1.3292	1.0	1.0	1.0	18895	0	-1.3292
CEBPD	10	1.0669e-13	2.6188e-07	0.000108	10	10	-1.3063	1.0	1.0	1.0	18899	0	-1.3063
DPAGT1	10	5.2153e-13	2.6188e-07	0.000108	11	9	-1.5105	0.92835	0.95822	0.994255	18227	1	-1.5105
CFDP1	20	2.3987e-12	2.6188e-07	0.000108	12	13	-0.70977	0.63239	0.83917	0.970987	15494	2	-0.70977
WDR61	10	9.9382e-12	2.6188e-07	0.000108	13	8	-0.99742	0.92571	0.95801	0.994255	18214	2	-0.99742
DPY30	9	1.5395e-11	2.6188e-07	0.000108	14	9	-1.2361	1.0	1.0	1.0	18898	0	-1.2361
ATP2A2	10	3.4905e-11	2.6188e-07	0.000108	15	8	-1.1371	0.73256	0.85536	0.972623	16649	2	-1.1371
SPAG7	10	5.3238e-11	2.6188e-07	0.000108	16	9	-0.93615	0.99698	0.99628	1.0	18782	0	-0.93615
BTAF1	10	5.6364e-11	2.6188e-07	0.000108	17	9	-1.2869	0.99875	0.99851	1.0	18830	0	-1.2869
YEATS4	10	1.7311e-10	2.6188e-07	0.000108	18	8	-0.89789	0.91621	0.95121	0.993357	18113	1	-0.89789
ELOF1	10	2.1953e-10	2.6188e-07	0.000108	19	9	-2.2264	0.99081	0.98852	1.0	18675	0	-2.2264
ALG14	10	2.6961e-10	2.6188e-07	0.000108	20	8	-1.4249	0.97175	0.97111	0.996358	18438	1	-1.4249
VPS72	10	2.7925e-10	2.6188e-07	0.000108	21	8	-1.7083	0.99955	0.99953	1.0	18856	0	-1.7083
GABPB1	10	3.1366e-10	2.6188e-07	0.000108	22	9	-1.1559	0.52932	0.71339	0.945834	14295	1	-1.1559
SRRT	10	3.6538e-10	2.6188e-07	0.000108	23	8	-0.97556	0.99693	0.99624	1.0	18780	0	-0.97556
ING1	20	6.9225e-10	2.6188e-07	0.000108	24	14	-0.83248	0.99999	0.99998	1.0	18882	0	-0.83248
NUDCD3	10	8.8073e-10	2.6188e-07	0.000108	25	10	-1.9664	1.0	1.0	1.0	18897	0	-1.9664
CUL1	10	9.3052e-10	2.6188e-07	0.000108	26	10	-2.0964	1.0	1.0	1.0	18893	0	-2.0964
MEMO1	20	1.8493e-09	2.6188e-07	0.000108	27	14	-0.7062	0.7026	0.87875	0.977339	16297	3	-0.7062
DMAP1	10	2.555e-09	2.6188e-07	0.000108	28	7	-0.97954	0.98888	0.98639	1.0	18641	1	-0.97954
CTR9	10	2.8569e-09	2.6188e-07	0.000108	29	10	-1.6865	1.0	1.0	1.0	18896	0	-1.6865
KANSL2	10	3.8539e-09	2.6188e-07	0.000108	30	9	-1.8182	0.9998	0.9998	1.0	18866	0	-1.8182
TARDBP	10	5.5778e-09	2.6188e-07	0.000108	31	9	-1.2896	0.87917	0.92695	0.985966	17806	1	-1.2896
GATAD2B	10	5.8675e-09	2.6188e-07	0.000108	32	9	-0.89113	0.95795	0.96596	0.995667	18348	1	-0.89113
TAF1	10	7.6384e-09	2.6188e-07	0.000108	33	9	-1.5728	0.41482	0.59573	0.920065	12323	1	-1.5728
SAP130	10	8.5955e-09	2.6188e-07	0.000108	34	10	-1.1127	1.0	1.0	1.0	18885	0	-1.1127
RQCD1	10	1.1875e-08	2.6188e-07	0.000108	35	8	-1.144	0.90155	0.94122	0.98981	18001	1	-1.144
RPP21	10	1.2637e-08	2.6188e-07	0.000108	36	8	-1.0291	0.9803	0.97673	0.99828	18513	1	-1.0291
TAF3	10	1.427e-08	2.6188e-07	0.000108	37	7	-0.81373	0.92348	0.95634	0.99399	18192	1	-0.81373
HDAC1	10	2.1514e-08	2.6188e-07	0.000108	38	10	-0.92672	1.0	1.0	1.0	18886	0	-0.92672
TAF4	10	2.7694e-08	2.6188e-07	0.000108	39	10	-1.0226	1.0	1.0	1.0	18887	0	-1.0226
SIN3A	20	2.9577e-08	2.6188e-07	0.000108	40	14	-0.42946	0.66692	0.85686	0.972623	15871	2	-0.42946
NUP35	10	3.5435e-08	2.6188e-07	0.000108	41	9	-1.0727	0.9989	0.99876	1.0	18834	0	-1.0727
RBM5	10	4.1875e-08	2.6188e-07	0.000108	42	9	-0.6682	0.99571	0.99493	1.0	18760	0	-0.6682
KANSL3	10	4.9458e-08	2.6188e-07	0.000108	43	10	-1.0932	1.0	1.0	1.0	18894	0	-1.0932
BRMS1	10	8.4075e-08	2.6188e-07	0.000108	44	7	-0.76393	0.98261	0.97925	0.999184	18539	1	-0.76393
MESDC2	10	1.1788e-07	2.6188e-07	0.000108	45	8	-0.69222	0.67414	0.80851	0.962699	15957	1	-0.69222
VARS	10	1.2021e-07	2.6188e-07	0.000108	46	8	-1.4574	0.99997	0.99997	1.0	18878	0	-1.4574
SMARCA5	10	1.2917e-07	7.8563e-07	0.000297	47	10	-1.2794	1.0	1.0	1.0	18892	0	-1.2794
HARS	10	1.4991e-07	1.0475e-06	0.000388	48	9	-1.1963	0.34384	0.529	0.910134	10984	1	-1.1963
GMPPB	10	1.527e-07	1.3094e-06	0.000476	49	8	-0.55332	0.98873	0.98615	1.0	18637	1	-0.55332
ZFX	10	1.7457e-07	1.8331e-06	0.000619	50	9	-0.84363	0.9935	0.99212	1.0	18725	0	-0.84363
CCDC6	10	1.8616e-07	1.8331e-06	0.000619	51	10	-0.94029	1.0	1.0	1.0	18889	0	-0.94029
SIRT6	10	1.87e-07	1.8331e-06	0.000619	52	8	-0.65644	0.47058	0.66212	0.943168	13321	1	-0.65644
PCBP1	10	1.8834e-07	1.8331e-06	0.000619	53	10	-1.1773	1.0	1.0	1.0	18891	0	-1.1773
SFPQ	10	2.2547e-07	3.4044e-06	0.001022	54	9	-1.2017	0.99838	0.99803	1.0	18821	0	-1.2017
FAM122A	9	3.0569e-07	3.4044e-06	0.001022	55	6	-0.89835	0.99074	0.98901	1.0	18674	0	-0.89835
SLC35B1	10	3.0672e-07	3.4044e-06	0.001022	56	9	-1.5564	0.99996	0.99996	1.0	18875	0	-1.5564
IWS1	10	3.2738e-07	3.4044e-06	0.001022	57	8	-1.4348	0.97985	0.97613	0.998049	18504	1	-1.4348
CDKN2A	20	3.5979e-07	7.8563e-07	0.000297	58	10	-0.18712	1.3213e-07	2.6188e-07	4e-05	113	8	-0.18712
UCK2	10	3.9288e-07	3.4044e-06	0.001022	59	9	-0.96563	0.99996	0.99996	1.0	18876	0	-0.96563
BRD2	20	4.5756e-07	7.8563e-07	0.000297	60	15	-0.91672	0.9274	0.97911	0.999184	18222	4	-0.91672
FBXO11	10	4.7748e-07	3.4044e-06	0.001022	61	8	-0.81975	0.72461	0.84994	0.972623	16544	1	-0.81975
AMIGO3	20	4.8086e-07	7.8563e-07	0.000297	62	13	-0.41548	0.98425	0.99535	1.0	18563	3	-0.41548
CNOT10	10	5.2098e-07	3.4044e-06	0.001022	63	7	-0.8745	0.92898	0.95833	0.994255	18231	1	-0.8745
HYOU1	10	6.937e-07	3.9281e-06	0.00116	64	9	-0.91718	0.90227	0.94159	0.98981	18012	1	-0.91718
INTS3	10	1.307e-06	5.4994e-06	0.001599	65	10	-0.98015	0.99999	0.99999	1.0	18884	0	-0.98015
TAF8	10	1.4598e-06	6.5469e-06	0.001847	66	7	-1.422	0.40139	0.58405	0.9199	12073	1	-1.422
TLE3	10	1.4701e-06	6.5469e-06	0.001847	67	10	-0.81682	1.0	1.0	1.0	18888	0	-0.81682
TRERF1	10	1.7129e-06	7.0706e-06	0.001966	68	9	-0.93645	0.77754	0.8835	0.978601	17092	1	-0.93645
GTF3C3	10	1.7515e-06	7.5944e-06	0.002081	69	9	-0.7098	0.99927	0.99915	1.0	18847	0	-0.7098
DOLPP1	10	2.0197e-06	8.1181e-06	0.002192	70	7	-0.79344	0.99694	0.99628	1.0	18781	0	-0.79344
HSP90B1	10	2.33e-06	9.6894e-06	0.00258	71	6	-0.58093	0.84519	0.90998	0.981921	17560	2	-0.58093
CDCA3	10	2.4232e-06	1.0213e-05	0.002682	72	8	-1.2867	0.67535	0.80947	0.96325	15971	1	-1.2867
TEAD4	10	2.8318e-06	1.1261e-05	0.002916	73	9	-0.65379	0.93913	0.96039	0.994684	18265	1	-0.65379
FAM103A1	10	3.0208e-06	1.1784e-05	0.00301	74	8	-0.85728	0.70302	0.83234	0.968747	16305	2	-0.85728
NUDC	10	3.2983e-06	1.2308e-05	0.003102	75	8	-0.84658	0.99119	0.98921	1.0	18686	0	-0.84658
ACTR8	10	3.4211e-06	1.4403e-05	0.003583	76	7	-1.174	0.90428	0.94268	0.990021	18033	1	-1.174
DHODH	20	3.9037e-06	2.9068e-05	0.006621	77	16	-0.56635	0.72132	0.88962	0.980239	16508	4	-0.56635
SYVN1	10	4.2936e-06	1.8069e-05	0.004436	78	9	-0.99763	0.98408	0.98078	0.999549	18562	1	-0.99763
CPSF1	10	4.5897e-06	1.8593e-05	0.004506	79	9	-0.98436	0.9853	0.98225	1.0	18583	1	-0.98436
PRR14L	10	5.1675e-06	2.3307e-05	0.005507	80	8	-0.71995	0.99994	0.99994	1.0	18873	0	-0.71995
EXOC4	10	5.2629e-06	2.3307e-05	0.005507	81	8	-0.72138	0.58423	0.75439	0.957096	14929	1	-0.72138
PPIA	10	6.1267e-06	2.8544e-05	0.006621	82	10	-0.5257	0.99999	0.99999	1.0	18883	0	-0.5257
PPP1R8	10	6.2391e-06	2.9068e-05	0.006621	83	9	-0.80607	0.99991	0.99991	1.0	18869	0	-0.80607
SUDS3	10	9.2887e-06	3.9019e-05	0.008781	84	4	0.023452	0.63268	0.78399	0.960414	15500	3	0.023452
HNRNPA2B1	10	9.6015e-06	4.0591e-05	0.009027	85	9	-0.84063	0.98671	0.98373	1.0	18605	1	-0.84063
UXT	10	9.9539e-06	4.2686e-05	0.009383	86	5	-0.19189	0.92279	0.95603	0.99399	18185	2	-0.19189
IRX3	10	1.0417e-05	4.5304e-05	0.009844	87	9	-0.39272	0.99993	0.99993	1.0	18870	0	-0.39272
GPS2	10	1.0779e-05	4.6352e-05	0.009957	88	8	-0.75274	0.45756	0.64714	0.938339	13059	1	-0.75274
BRF1	10	1.1526e-05	4.8971e-05	0.010402	89	8	-0.69454	0.88988	0.93398	0.988787	17894	1	-0.69454
PDCL	10	1.1675e-05	5.0018e-05	0.010506	90	9	-1.246	0.99993	0.99994	1.0	18871	0	-1.246
PYCARD	10	1.2185e-05	5.2113e-05	0.010816	91	8	-0.9139	0.99413	0.99262	1.0	18733	0	-0.9139
LOC730183	10	1.2357e-05	5.2637e-05	0.010816	92	8	-0.76886	0.94101	0.96106	0.994773	18272	1	-0.76886
TAF11	10	1.2543e-05	5.5779e-05	0.011338	93	9	-0.6757	0.99997	0.99997	1.0	18877	0	-0.6757
CEBPA	10	1.5044e-05	6.5207e-05	0.012912	94	7	-1.0519	0.75009	0.86659	0.975758	16834	1	-1.0519
INO80	10	1.5345e-05	6.5731e-05	0.012912	95	9	-0.57261	0.99787	0.99739	1.0	18803	0	-0.57261
SP1	10	1.5422e-05	6.6255e-05	0.012912	96	8	-0.77928	0.99722	0.9966	1.0	18790	0	-0.77928
DCP2	10	1.6583e-05	6.8873e-05	0.013286	97	9	-0.68718	0.99916	0.99899	1.0	18844	0	-0.68718
CXXC1	10	1.6881e-05	6.9921e-05	0.013351	98	7	-0.62445	0.9993	0.9992	1.0	18849	0	-0.62445
INO80E	9	1.6922e-05	5.9969e-05	0.01206	99	7	-0.91432	0.1782	0.32356	0.857875	6947	1	-0.91432
GRK5	10	1.8336e-05	7.5158e-05	0.014165	100	5	-0.30809	0.35525	0.53953	0.914728	11198	3	-0.30809
VGLL4	10	1.8716e-05	7.5682e-05	0.014165	101	9	-0.49438	0.99979	0.99977	1.0	18865	0	-0.49438
SRCAP	10	1.958e-05	7.7253e-05	0.014318	102	7	-0.30845	0.35665	0.54129	0.91585	11221	2	-0.30845
ZNF526	10	2.1644e-05	8.4062e-05	0.015314	103	6	-0.52085	0.83985	0.90879	0.981921	17524	1	-0.52085
RBBP5	10	2.1818e-05	8.4586e-05	0.015314	104	7	-0.75244	0.99557	0.99474	1.0	18757	0	-0.75244
RTF1	10	2.1908e-05	8.511e-05	0.015314	105	8	-1.0225	0.95439	0.96498	0.99558	18332	1	-1.0225
TCP10	10	2.2969e-05	8.6681e-05	0.015314	106	6	-0.33212	0.10721	0.20082	0.779382	4899	4	-0.33212
ING2	10	2.3026e-05	8.6681e-05	0.015314	107	6	-0.56342	0.61251	0.77004	0.957313	15261	3	-0.56342
GCM2	10	2.5677e-05	9.2966e-05	0.016214	108	4	-0.010227	0.81358	0.89847	0.981921	17333	2	-0.010227
GTF3C1	10	2.5894e-05	9.349e-05	0.016214	109	8	-0.8472	0.75271	0.86914	0.977002	16861	1	-0.8472
RPN2	10	2.9395e-05	0.00010606	0.018227	110	7	-0.81754	0.86734	0.92136	0.985183	17716	2	-0.81754
