id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ITGAM	20	1.0734e-42	2.6188e-07	6.8e-05	1	20	-3.5817	1.0	1.0	1.0	18903	0	-3.5817
LEO1	20	1.2111e-41	2.6188e-07	6.8e-05	2	16	-2.9019	0.61328	0.84162	0.981327	16235	2	-2.9019
ACTR6	20	4.5896e-39	2.6188e-07	6.8e-05	3	19	-2.5413	0.91973	0.97876	1.0	18439	1	-2.5413
DBR1	20	4.9633e-35	2.6188e-07	6.8e-05	4	20	-2.021	1.0	1.0	1.0	18900	0	-2.021
ITGB2	20	1.1333e-29	2.6188e-07	6.8e-05	5	18	-2.4492	0.99999	0.99998	1.0	18878	0	-2.4492
NCOA6	20	5.7956e-21	2.6188e-07	6.8e-05	6	20	-1.9661	1.0	1.0	1.0	18902	0	-1.9661
CFDP1	40	3.3818e-20	2.6188e-07	6.8e-05	7	25	-0.6786	0.67895	0.90342	0.992669	16817	7	-0.6786
TAF2	20	3.1152e-19	2.6188e-07	6.8e-05	8	19	-2.6515	1.0	1.0	1.0	18886	0	-2.6515
DPAGT1	20	5.0793e-18	2.6188e-07	6.8e-05	9	17	-1.7025	0.85304	0.95638	1.0	18072	1	-1.7025
DPY30	18	3.676e-16	2.6188e-07	6.8e-05	10	18	-1.1853	1.0	1.0	1.0	18897	0	-1.1853
CEBPD	20	4.0479e-16	2.6188e-07	6.8e-05	11	20	-1.3442	1.0	1.0	1.0	18899	0	-1.3442
BTAF1	20	5.7188e-16	2.6188e-07	6.8e-05	12	16	-1.3462	0.99987	0.99979	1.0	18864	0	-1.3462
MBTPS2	20	8.7627e-16	2.6188e-07	6.8e-05	13	20	-1.2589	1.0	1.0	1.0	18901	0	-1.2589
YEATS4	20	1.4717e-15	2.6188e-07	6.8e-05	14	16	-0.97201	0.91653	0.97788	1.0	18428	1	-0.97201
ELOF1	20	2.594e-15	2.6188e-07	6.8e-05	15	19	-1.8393	0.91359	0.97731	1.0	18415	1	-1.8393
DMAP1	20	4.5071e-15	2.6188e-07	6.8e-05	16	15	-1.1896	0.98768	0.99651	1.0	18765	2	-1.1896
VPS72	20	5.1095e-15	2.6188e-07	6.8e-05	17	17	-1.5765	0.99375	0.99792	1.0	18793	1	-1.5765
TP53	20	6.627e-15	2.6188e-07	6.8e-05	18	20	-1.1256	1.0	1.0	1.0	18898	0	-1.1256
NUDCD3	20	8.0446e-15	2.6188e-07	6.8e-05	19	18	-2.0936	1.0	1.0	1.0	18889	0	-2.0936
MEMO1	40	1.8451e-13	2.6188e-07	6.8e-05	20	28	-0.76307	0.68109	0.90423	0.992741	16832	8	-0.76307
CUL1	20	2.4757e-13	2.6188e-07	6.8e-05	21	19	-2.0563	1.0	1.0	1.0	18894	0	-2.0563
RQCD1	20	7.1489e-13	2.6188e-07	6.8e-05	22	15	-1.2681	0.92029	0.97893	1.0	18444	2	-1.2681
WDR61	20	1.3458e-12	2.6188e-07	6.8e-05	23	16	-0.99676	0.98842	0.99675	1.0	18772	3	-0.99676
KANSL2	19	1.6804e-12	2.6188e-07	6.8e-05	24	16	-2.1991	1.0	1.0	1.0	18885	0	-2.1991
CTR9	20	2.0242e-12	2.6188e-07	6.8e-05	25	19	-1.793	1.0	1.0	1.0	18893	0	-1.793
TARDBP	20	1.2102e-11	2.6188e-07	6.8e-05	26	16	-1.2772	0.97877	0.99418	1.0	18718	2	-1.2772
ALG14	20	1.2965e-11	2.6188e-07	6.8e-05	27	15	-1.3767	0.9903	0.99734	1.0	18779	2	-1.3767
SRRT	20	1.5632e-11	2.6188e-07	6.8e-05	28	16	-0.99918	0.99776	0.99897	1.0	18832	1	-0.99918
GABPB1	20	1.6127e-11	2.6188e-07	6.8e-05	29	15	-0.95435	0.51607	0.76747	0.971839	14951	1	-0.95435
RPP21	20	2.1036e-11	2.6188e-07	6.8e-05	30	15	-0.80974	0.99199	0.99759	1.0	18785	1	-0.80974
IWS1	20	4.8916e-11	2.6188e-07	6.8e-05	31	16	-1.5479	0.997	0.9987	1.0	18819	2	-1.5479
ING1	40	4.9818e-11	2.6188e-07	6.8e-05	32	32	-0.80777	0.99423	0.99959	1.0	18796	6	-0.80777
GATAD2B	20	5.129e-11	2.6188e-07	6.8e-05	33	17	-0.9375	0.98879	0.99686	1.0	18774	1	-0.9375
SFPQ	20	5.4195e-11	2.6188e-07	6.8e-05	34	17	-1.0477	0.99725	0.99879	1.0	18823	1	-1.0477
SPAG7	20	7.973e-11	2.6188e-07	6.8e-05	35	18	-1.0739	0.89835	0.9735	1.0	18336	1	-1.0739
ATP2A2	20	1.1056e-10	2.6188e-07	6.8e-05	36	16	-1.1025	0.8997	0.97389	1.0	18345	3	-1.1025
SLC35B1	20	1.158e-10	2.6188e-07	6.8e-05	37	18	-1.6048	0.99997	0.99995	1.0	18875	0	-1.6048
PCBP1	20	1.1877e-10	2.6188e-07	6.8e-05	38	18	-1.1926	1.0	1.0	1.0	18887	0	-1.1926
TAF4	20	1.3458e-10	2.6188e-07	6.8e-05	39	19	-1.0123	1.0	1.0	1.0	18890	0	-1.0123
VARS	20	1.6211e-10	2.6188e-07	6.8e-05	40	17	-1.497	0.98468	0.99564	1.0	18748	1	-1.497
SIN3A	40	2.7073e-10	2.6188e-07	6.8e-05	41	25	-0.68301	0.49185	0.7765	0.972553	14625	4	-0.68301
TAF1	20	2.8153e-10	2.6188e-07	6.8e-05	42	18	-1.5244	0.6397	0.85643	0.983446	16485	2	-1.5244
BRD2	40	4.23e-10	2.6188e-07	6.8e-05	43	30	-0.93943	0.91963	0.98927	1.0	18438	6	-0.93943
NUP35	20	4.2315e-10	2.6188e-07	6.8e-05	44	16	-0.99952	0.99999	0.99999	1.0	18882	0	-0.99952
KANSL3	20	4.686e-10	2.6188e-07	6.8e-05	45	18	-1.1947	0.99999	0.99999	1.0	18880	0	-1.1947
