id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
NCOA6	10	8.3245e-19	3.054e-06	0.000206	1	10	-1.3385	1.0	1.0	1.0	1620	0	-1.3385
COG3	10	1.0849e-16	3.054e-06	0.000206	2	8	-2.5705	0.98233	0.98272	1.0	1525	1	-2.5705
KDM1A	10	2.1804e-16	3.054e-06	0.000206	3	8	-2.4948	0.97985	0.98152	1.0	1518	1	-2.4948
ACTR8	10	7.3604e-16	3.054e-06	0.000206	4	10	-1.5848	1.0	1.0	1.0	1619	0	-1.5848
GYPE	10	8.0141e-15	3.054e-06	0.000206	5	8	-3.0975	0.73143	0.86252	1.0	1279	2	-3.0975
CNOT3	10	2.1362e-13	3.054e-06	0.000206	6	10	-1.3472	1.0	1.0	1.0	1618	0	-1.3472
EP300	10	2.9085e-13	3.054e-06	0.000206	7	10	-1.1577	1.0	1.0	1.0	1616	0	-1.1577
MBD6	10	5.3324e-12	3.054e-06	0.000206	8	8	-1.0623	0.92696	0.96119	1.0	1476	1	-1.0623
VARS	10	3.4645e-11	3.054e-06	0.000206	9	10	-1.9405	1.0	1.0	1.0	1617	0	-1.9405
GYPB	10	4.0892e-11	3.054e-06	0.000206	10	10	-1.4121	1.0	1.0	1.0	1615	0	-1.4121
ARID1A	10	8.583e-10	3.054e-06	0.000206	11	9	-1.2439	0.90525	0.95103	1.0	1458	1	-1.2439
HNRNPA2B1	10	1.0205e-09	3.054e-06	0.000206	12	9	-1.111	0.98804	0.98669	1.0	1536	1	-1.111
FARSB	10	1.7386e-09	3.054e-06	0.000206	13	9	-1.5134	0.99647	0.99572	1.0	1576	0	-1.5134
ZMYM6	10	2.8127e-09	3.054e-06	0.000206	14	9	-0.80136	0.99646	0.99572	1.0	1575	0	-0.80136
MSL1	10	3.0993e-09	3.054e-06	0.000206	15	8	-1.0466	0.99986	0.99979	1.0	1598	0	-1.0466
YTHDF2	10	1.0718e-08	3.054e-06	0.000206	16	9	-0.78856	0.97614	0.97855	1.0	1511	1	-0.78856
SMARCC1	10	1.104e-08	3.054e-06	0.000206	17	9	-0.86845	0.94912	0.96648	1.0	1488	1	-0.86845
PRRC2A	10	2.6327e-08	3.054e-06	0.000206	18	9	-0.60931	0.74159	0.86826	1.0	1285	1	-0.60931
MAP4K5	10	5.8554e-08	3.054e-06	0.000206	19	9	-0.645	0.99996	0.99995	1.0	1605	0	-0.645
TRMT10C	10	1.0609e-07	3.054e-06	0.000206	20	9	-0.86825	0.99975	0.99965	1.0	1596	0	-0.86825
MBTPS2	10	1.3837e-07	3.054e-06	0.000206	21	10	-1.1512	1.0	1.0	1.0	1613	0	-1.1512
RTCB	10	1.4814e-07	3.054e-06	0.000206	22	10	-0.81323	1.0	1.0	1.0	1611	0	-0.81323
MYEOV2	10	1.5925e-07	3.054e-06	0.000206	23	10	-0.72773	0.99998	0.99998	1.0	1607	0	-0.72773
MRPS17	10	1.7585e-07	3.054e-06	0.000206	24	8	-0.93218	0.96403	0.97393	1.0	1496	1	-0.93218
FIP1L1	10	5.8379e-07	9.1619e-06	0.000512	25	10	-0.89989	1.0	1.0	1.0	1614	0	-0.89989
KDM6A	10	6.213e-07	9.1619e-06	0.000512	26	8	-0.73153	0.99126	0.98895	1.0	1548	0	-0.73153
AARS	10	8.1251e-07	9.1619e-06	0.000512	27	10	-1.4822	1.0	1.0	1.0	1612	0	-1.4822
INO80	10	8.2446e-07	9.1619e-06	0.000512	28	8	-0.7952	0.95505	0.96937	1.0	1490	1	-0.7952
MRPL43	10	1.0987e-06	9.1619e-06	0.000512	29	9	-0.64419	0.33688	0.52267	1.0	812	1	-0.64419
ATR	10	1.1918e-06	1.527e-05	0.000651	30	8	-1.2448	0.99266	0.99153	1.0	1556	0	-1.2448
INO80B	10	1.277e-06	1.527e-05	0.000651	31	10	-1.0591	0.99997	0.99995	1.0	1606	0	-1.0591
INO80C	10	1.4036e-06	1.527e-05	0.000651	32	10	-0.59038	1.0	1.0	1.0	1610	0	-0.59038
CARS	10	1.6514e-06	1.527e-05	0.000651	33	8	-1.195	0.30539	0.48827	1.0	773	1	-1.195
UBR4	10	1.7738e-06	1.527e-05	0.000651	34	7	-0.81767	0.46482	0.64881	1.0	961	1	-0.81767
RRAGC	10	1.8432e-06	1.527e-05	0.000651	35	10	-0.73209	1.0	0.99999	1.0	1609	0	-0.73209
CHEK1	10	1.9475e-06	1.527e-05	0.000651	36	8	-0.83619	0.50234	0.68749	1.0	1023	2	-0.83619
INO80E	10	2.0583e-06	1.527e-05	0.000651	37	8	-0.83066	0.9021	0.94927	1.0	1453	2	-0.83066
MRPL37	10	2.6614e-06	1.527e-05	0.000651	38	7	-0.70539	0.24513	0.3862	0.930443	678	1	-0.70539
VEZF1	10	3.1379e-06	2.1378e-05	0.000845	39	7	-0.66492	0.85394	0.9243	1.0	1399	1	-0.66492
SUPT7L	10	3.3495e-06	2.1378e-05	0.000845	40	9	-0.51923	0.82932	0.91477	1.0	1374	1	-0.51923
HSPE1-MOB4	10	3.9302e-06	2.1378e-05	0.000845	41	8	-1.5783	0.76102	0.8826	1.0	1317	2	-1.5783
MRPL34	10	6.1682e-06	2.7486e-05	0.001061	42	9	-0.69684	0.99724	0.99639	1.0	1582	0	-0.69684
NUDC	10	7.8659e-06	3.3594e-05	0.001184	43	9	-0.57282	0.99991	0.99987	1.0	1600	0	-0.57282
TTI1	10	8.1862e-06	3.3594e-05	0.001184	44	7	-0.7023	0.97398	0.97747	1.0	1509	1	-0.7023
PEPD	10	9.3244e-06	3.3594e-05	0.001184	45	10	-0.51823	0.99999	0.99998	1.0	1608	0	-0.51823
HDAC1	10	9.4801e-06	3.3594e-05	0.001184	46	9	-0.52837	0.99938	0.9992	1.0	1593	0	-0.52837
TAMM41	10	1.1687e-05	4.581e-05	0.00158	47	9	-0.63516	0.99976	0.99965	1.0	1597	0	-0.63516
TAF1	10	1.2993e-05	6.4133e-05	0.002166	48	9	-0.66203	0.99891	0.99878	1.0	1590	0	-0.66203
UBA3	10	1.4838e-05	8.2457e-05	0.002728	49	9	-0.65551	0.99992	0.9999	1.0	1601	0	-0.65551
SAE1	10	1.7326e-05	8.8565e-05	0.002871	50	9	-0.58521	0.99804	0.99785	1.0	1585	0	-0.58521
PRR14L	10	4.08e-05	0.00018629	0.005921	51	9	-0.74409	0.99993	0.99992	1.0	1603	0	-0.74409
ARL1	10	4.5057e-05	0.00019851	0.006071	52	8	-0.8486	0.99993	0.99992	1.0	1602	0	-0.8486
PAN2	10	4.6808e-05	0.00021072	0.006211	53	9	-0.58837	0.95999	0.972	1.0	1494	1	-0.58837
PTPLB	10	4.7302e-05	0.00021072	0.006211	54	9	-0.78351	0.88491	0.94426	1.0	1432	1	-0.78351
