id	num	neg|score	neg|p-value	neg|fdr	neg|rank	neg|goodsgrna	neg|lfc	pos|score	pos|p-value	pos|fdr	pos|rank	pos|goodsgrna	pos|lfc
ITGAM	10	1.2694e-25	3.054e-06	9.7e-05	1	10	-3.0068	1.0	1.0	1.0	1620	0	-3.0068
HDAC1	10	5.685e-15	3.054e-06	9.7e-05	2	10	-1.2967	1.0	1.0	1.0	1614	0	-1.2967
TLE3	10	3.3139e-14	3.054e-06	9.7e-05	3	10	-0.96013	1.0	1.0	1.0	1619	0	-0.96013
MBTPS2	10	4.1128e-14	3.054e-06	9.7e-05	4	10	-1.389	1.0	1.0	1.0	1618	0	-1.389
NCOA6	10	5.7685e-14	3.054e-06	9.7e-05	5	10	-1.5088	1.0	1.0	1.0	1617	0	-1.5088
CEBPD	10	1.2066e-13	3.054e-06	9.7e-05	6	10	-1.0475	1.0	1.0	1.0	1611	0	-1.0475
FCGR1B	10	5.7285e-12	3.054e-06	9.7e-05	7	9	-1.3873	0.99999	0.99999	1.0	1601	0	-1.3873
ITGB2	10	6.9741e-12	3.054e-06	9.7e-05	8	8	-1.7866	0.99675	0.99149	1.0	1562	0	-1.7866
CDCA3	10	1.5454e-11	3.054e-06	9.7e-05	9	9	-1.1438	1.0	1.0	1.0	1606	0	-1.1438
CCDC6	10	1.0918e-10	3.054e-06	9.7e-05	10	8	-1.0817	0.99972	0.99945	1.0	1587	0	-1.0817
NUP35	10	2.4398e-10	3.054e-06	9.7e-05	11	9	-1.0617	0.99999	0.99999	1.0	1600	0	-1.0617
ELOF1	10	5.902e-10	3.054e-06	9.7e-05	12	9	-1.7061	1.0	1.0	1.0	1607	0	-1.7061
SIN3A	20	6.6056e-10	3.054e-06	9.7e-05	13	10	-0.45584	0.99666	0.94454	1.0	1560	0	-0.45584
E2F8	10	8.7993e-10	3.054e-06	9.7e-05	14	10	-0.62429	1.0	1.0	1.0	1616	0	-0.62429
CEBPA	10	3.337e-09	3.054e-06	9.7e-05	15	10	-0.86553	1.0	1.0	1.0	1615	0	-0.86553
CDC73	10	4.7911e-09	3.054e-06	9.7e-05	16	9	-0.74411	0.84769	0.54253	0.815808	1075	1	-0.74411
BRMS1	10	4.9344e-09	3.054e-06	9.7e-05	17	9	-0.93133	1.0	1.0	1.0	1609	0	-0.93133
SYVN1	10	7.871e-09	3.054e-06	9.7e-05	18	10	-0.74316	1.0	1.0	1.0	1613	0	-0.74316
JUNB	9	1.902e-08	3.054e-06	9.7e-05	19	9	-0.81806	1.0	1.0	1.0	1610	0	-0.81806
PDCL	10	2.3302e-08	3.054e-06	9.7e-05	20	9	-1.191	0.99795	0.99512	1.0	1572	0	-1.191
FBXO11	10	2.5253e-08	3.054e-06	9.7e-05	21	7	-0.86766	0.99995	0.99989	1.0	1598	0	-0.86766
NKTR	10	2.8924e-08	3.054e-06	9.7e-05	22	7	-0.85997	0.88618	0.62665	0.869689	1164	1	-0.85997
NUDCD3	10	2.9415e-08	3.054e-06	9.7e-05	23	10	-1.1071	1.0	1.0	1.0	1612	0	-1.1071
ING1	20	3.7536e-08	3.054e-06	9.7e-05	24	12	-0.39256	0.99809	0.9621	1.0	1573	0	-0.39256
GATAD2B	10	5.1102e-08	3.054e-06	9.7e-05	25	8	-0.8821	0.9999	0.99979	1.0	1595	0	-0.8821
SAP130	10	5.1813e-08	3.054e-06	9.7e-05	26	9	-0.81895	0.71661	0.44031	0.752898	913	1	-0.81895
FCGR1A	10	6.1664e-08	3.054e-06	9.7e-05	27	9	-0.77626	1.0	1.0	1.0	1605	0	-0.77626
LEO1	10	6.8988e-08	3.054e-06	9.7e-05	28	9	-1.0187	0.99874	0.99708	1.0	1578	0	-1.0187
ATP2A2	10	6.9665e-08	3.054e-06	9.7e-05	29	8	-0.77914	0.99722	0.99278	1.0	1565	0	-0.77914
PRR14L	10	1.0819e-07	3.054e-06	9.7e-05	30	8	-0.81506	0.99742	0.99342	1.0	1568	0	-0.81506
DCAF12	10	2.7989e-07	3.054e-06	9.7e-05	31	9	-0.49463	1.0	1.0	1.0	1608	0	-0.49463
SIRT6	10	3.2274e-07	3.054e-06	9.7e-05	32	9	-0.69416	0.99999	1.0	1.0	1602	0	-0.69416
SMARCA5	10	6.1554e-07	3.054e-06	9.7e-05	33	8	-0.8785	0.97236	0.90177	1.0	1432	0	-0.8785
CREB1	10	7.5279e-07	3.054e-06	9.7e-05	34	7	-0.61511	0.98654	0.9533	1.0	1501	0	-0.61511
RQCD1	10	1.1299e-06	3.054e-06	9.7e-05	35	6	-0.81597	0.87618	0.60283	0.844592	1132	1	-0.81597
MESDC2	10	2.8592e-06	3.054e-06	9.7e-05	36	6	-0.72157	0.94793	0.78636	0.950558	1331	0	-0.72157
ZNF121	10	3.2784e-06	3.054e-06	9.7e-05	37	7	-0.68167	0.74308	0.47625	0.785356	951	1	-0.68167
PYCARD	10	3.4758e-06	3.054e-06	9.7e-05	38	8	-0.61349	0.99989	0.99978	1.0	1593	0	-0.61349
VGLL4	10	3.7112e-06	3.054e-06	9.7e-05	39	8	-0.46216	0.99999	1.0	1.0	1603	0	-0.46216
TAF4	10	7.6927e-06	3.054e-06	9.7e-05	40	8	-0.66359	0.99198	0.97641	1.0	1531	0	-0.66359
NAA25	10	8.1535e-06	3.054e-06	9.7e-05	41	7	-0.79489	0.85398	0.56074	0.826202	1090	1	-0.79489
PPIA	10	1.0141e-05	3.054e-06	9.7e-05	42	7	-0.76501	0.88487	0.62055	0.862707	1159	1	-0.76501
GABPB1	10	1.1546e-05	3.054e-06	9.7e-05	43	8	-0.56855	1.0	1.0	1.0	1604	0	-0.56855
FBXO42	10	1.1838e-05	3.054e-06	9.7e-05	44	6	-0.67511	0.26767	0.050962	0.175019	460	2	-0.67511
VPS72	10	1.9253e-05	3.054e-06	9.7e-05	45	8	-0.90067	0.97022	0.89927	1.0	1419	0	-0.90067
AAAS	10	2.3575e-05	3.054e-06	9.7e-05	46	8	-0.55021	0.99966	0.99924	1.0	1586	0	-0.55021
HDAC7	10	2.361e-05	3.054e-06	9.7e-05	47	8	-0.68507	0.99989	0.99978	1.0	1594	0	-0.68507
HNRNPDL	10	2.4428e-05	3.054e-06	9.7e-05	48	6	-0.64718	0.88733	0.63292	0.873897	1168	1	-0.64718
CNOT4	10	2.6521e-05	3.054e-06	9.7e-05	49	5	-0.41221	0.99977	0.99948	1.0	1589	0	-0.41221
RTCB	10	3.1501e-05	3.054e-06	9.7e-05	50	8	-0.48323	0.98328	0.94066	1.0	1484	0	-0.48323
CNOT10	10	3.1945e-05	3.054e-06	9.7e-05	51	8	-0.55649	0.99214	0.97767	1.0	1533	0	-0.55649
YEATS4	10	3.5559e-05	9.1619e-06	0.000286	52	5	-0.51175	0.98996	0.96478	1.0	1520	0	-0.51175
DLAT	10	4.5876e-05	2.7486e-05	0.000841	53	7	-0.57703	0.98767	0.95596	1.0	1508	0	-0.57703
CABIN1	10	4.9771e-05	3.3594e-05	0.00099	54	7	-0.62574	0.99998	0.99997	1.0	1599	0	-0.62574
SLC35B1	10	5.2565e-05	3.3594e-05	0.00099	55	7	-0.70497	0.99974	0.99947	1.0	1588	0	-0.70497
HDAC2	10	5.9292e-05	3.9702e-05	0.00111	56	6	-0.58597	0.72251	0.44663	0.760229	926	2	-0.58597
NUDC	10	6.9137e-05	3.9702e-05	0.00111	57	6	-0.60615	0.96027	0.84263	0.981682	1374	0	-0.60615
TAF5	10	7.4602e-05	3.9702e-05	0.00111	58	7	-0.45889	0.96229	0.85026	0.981682	1384	0	-0.45889
NUFIP2	10	8.5285e-05	7.0241e-05	0.001836	59	6	-0.65294	0.8423	0.53665	0.809978	1065	1	-0.65294
GOT1	10	8.8082e-05	7.0241e-05	0.001836	60	7	-0.43302	0.98872	0.96178	1.0	1512	0	-0.43302
SRCAP	10	0.00010244	7.0241e-05	0.001836	61	7	-0.48187	0.80472	0.51189	0.799093	1007	1	-0.48187
NUP153	10	0.00011021	7.0241e-05	0.001836	62	7	-0.59433	0.991	0.97091	1.0	1528	0	-0.59433
CALR	10	0.00013985	7.6349e-05	0.001904	63	5	-0.54381	0.71486	0.44031	0.752898	905	1	-0.54381
HYAL3	10	0.00016571	7.6349e-05	0.001904	64	6	-0.50087	0.99952	0.99872	1.0	1584	0	-0.50087
DNAJC24	10	0.00019235	8.2457e-05	0.002025	65	6	-0.52928	0.91886	0.69334	0.910791	1229	1	-0.52928
FARSB	10	0.00020198	8.8565e-05	0.002143	66	7	-0.6412	0.8516	0.55468	0.826202	1083	1	-0.6412
SPI1	9	0.00022376	0.00010689	0.002475	67	7	-0.81344	0.29072	0.070141	0.228309	478	1	-0.81344
FOS	20	0.00023283	7.6349e-05	0.001904	68	8	-0.12817	0.43649	0.069438	0.226478	604	5	-0.12817
HSP90B1	10	0.00024081	0.00010078	0.002402	69	6	-0.5677	0.98291	0.94066	1.0	1481	0	-0.5677
INO80E	10	0.00027785	0.00010689	0.002475	70	6	-0.43544	0.98072	0.93911	1.0	1467	0	-0.43544
EIF5A	10	0.0003054	0.000113	0.002509	71	5	-0.39506	0.99985	0.99967	1.0	1592	0	-0.39506
EXOC2	10	0.00031028	0.000113	0.002509	72	5	-0.36473	0.96246	0.85026	0.981682	1385	0	-0.36473
NAT6	10	0.00031264	0.000113	0.002509	73	7	-0.39388	0.99727	0.99301	1.0	1566	0	-0.39388
SLC39A7	10	0.00033562	0.00011911	0.002609	74	5	-0.31076	0.99858	0.99662	1.0	1577	0	-0.31076
FAM122A	10	0.00036355	0.00013132	0.002838	75	7	-0.43171	0.99993	0.99987	1.0	1596	0	-0.43171
ASF1A	10	0.00040131	0.00014354	0.003061	76	7	-0.39019	0.9996	0.99906	1.0	1585	0	-0.39019
HIRA	20	0.00051877	0.00025348	0.005326	77	9	-0.27496	0.75367	0.34461	0.650301	957	3	-0.27496
EPB41	20	0.00054417	0.00025959	0.005326	78	6	-0.10337	0.26809	0.023519	0.091644	461	5	-0.10337
TAF13	10	0.00056977	0.00025959	0.005326	79	7	-0.46476	0.67429	0.3364	0.63555	841	1	-0.46476
H2AFZ	10	0.00057296	0.0002657	0.005384	80	7	-0.42378	0.99952	0.99872	1.0	1583	0	-0.42378
GIGYF2	10	0.00060907	0.00029624	0.005928	81	7	-0.44442	0.98945	0.96384	1.0	1515	0	-0.44442
DHX15	10	0.00062393	0.00030845	0.006024	82	5	-0.48595	0.86504	0.58496	0.843615	1114	1	-0.48595
WDR61	9	0.00064008	0.00030234	0.005977	83	6	-0.48715	0.99982	0.9997	1.0	1591	0	-0.48715
PFDN6	10	0.00071007	0.0003451	0.006581	84	4	-0.18763	0.054929	0.0037228	0.018122	328	1	-0.18763
APOBEC3A	20	0.00071698	0.00031456	0.00607	85	10	-0.24856	0.99876	0.98172	1.0	1579	0	-0.24856
IRX3	10	0.00087703	0.00060774	0.011324	86	6	-0.40428	0.97904	0.93062	1.0	1462	0	-0.40428
TMEM258	10	0.00093928	0.00067493	0.012293	87	6	-0.50034	0.89205	0.64472	0.881769	1182	1	-0.50034
HYAL1	20	0.0009575	0.00038175	0.007195	88	10	-0.27385	0.96646	0.80653	0.958498	1404	2	-0.27385
IPO8	10	0.00099015	0.00067493	0.012293	89	6	-0.37955	0.8309	0.5181	0.799093	1041	1	-0.37955
SBNO1	10	0.0013002	0.0007299	0.013146	90	6	-0.42385	0.95903	0.83487	0.979958	1371	0	-0.42385
TEAD4	10	0.0013999	0.00077876	0.013872	91	6	-0.38273	0.98178	0.94066	1.0	1471	0	-0.38273
